emp_id,manager_support,growth_opportunity,work_life_balance,recognition,pay_fairness,survey_month
EMP-02615,2.6,3.0,4.8,3.6,4.8,2025-06
EMP-02616,3.5,2.4,4.1,2.5,2.6,2025-06
EMP-02617,4.3,3.5,3.3,5.0,3.0,2025-06
EMP-02618,2.6,3.7,3.3,3.2,2.8,2025-06
EMP-02619,2.2,3.4,2.4,2.7,2.9,2025-06
EMP-02620,3.9,3.1,4.5,5.0,4.0,2025-06
EMP-02621,3.7,2.9,3.5,2.2,3.8,2025-06
EMP-02622,5.0,4.8,5.0,4.6,4.2,2025-06
EMP-02623,4.0,3.1,2.9,2.8,4.1,2025-06
EMP-02624,3.4,3.0,1.4,2.1,1.2,2025-06
EMP-02625,3.5,3.4,1.8,2.0,2.3,2025-06
EMP-02626,3.2,2.7,4.1,2.5,2.3,2025-06
EMP-02627,4.5,4.4,4.9,4.4,3.7,2025-06
EMP-02628,3.9,3.2,4.8,4.0,4.4,2025-06
EMP-02629,4.0,4.1,2.4,1.9,2.9,2025-06
EMP-02630,3.1,4.0,4.1,4.1,4.3,2025-06
EMP-02631,3.6,3.5,2.3,3.1,3.8,2025-06
EMP-02632,3.8,3.8,4.5,5.0,3.8,2025-06
EMP-02633,4.1,3.5,3.9,3.6,3.7,2025-06
EMP-02634,4.2,4.3,3.8,3.6,3.9,2025-06
EMP-02635,3.3,3.9,2.9,3.3,4.0,2025-06
EMP-02636,2.8,3.8,3.5,2.0,2.2,2025-06
EMP-02637,4.3,3.6,3.7,4.7,2.6,2025-06
EMP-02638,5.0,4.7,5.0,4.2,4.5,2025-06
EMP-02639,3.6,3.1,4.4,3.9,3.8,2025-06
EMP-02640,4.8,3.3,5.0,5.0,3.9,2025-06
EMP-02641,3.2,3.8,3.8,3.6,3.5,2025-06
EMP-02642,2.6,2.0,2.8,2.6,1.8,2025-06
EMP-02643,2.4,1.4,2.7,1.8,2.8,2025-06
EMP-02644,5.0,3.9,5.0,5.0,3.9,2025-06
EMP-02645,1.7,1.9,2.4,1.1,3.5,2025-06
EMP-02646,5.0,5.0,3.3,3.8,5.0,2025-06
EMP-02647,2.1,1.7,2.6,2.9,2.3,2025-06
EMP-02648,4.8,5.0,5.0,4.9,4.5,2025-06
EMP-02649,2.9,2.9,2.8,3.2,3.2,2025-06
EMP-02650,4.3,4.3,4.1,4.5,4.5,2025-06
EMP-02651,4.3,5.0,5.0,4.8,4.7,2025-06
EMP-02652,2.1,3.1,4.1,2.1,2.4,2025-06
EMP-02653,2.7,2.5,2.5,2.9,2.2,2025-06
EMP-02654,3.1,2.8,2.3,3.0,2.8,2025-06
EMP-02655,2.0,2.7,2.8,2.6,2.1,2025-06
EMP-02656,3.3,3.0,3.3,3.0,3.3,2025-06
EMP-02657,2.5,3.0,3.2,4.3,1.6,2025-06
EMP-02658,1.2,3.0,2.5,3.3,2.6,2025-06
EMP-02659,3.7,2.9,3.1,2.5,3.0,2025-06
EMP-02660,4.2,4.2,4.1,3.0,2.7,2025-06
EMP-02661,2.6,2.5,2.7,3.4,2.8,2025-06
EMP-02662,3.3,4.2,3.2,3.9,3.6,2025-06
EMP-02663,4.6,3.9,4.7,5.0,4.2,2025-06
EMP-02664,1.5,2.9,1.8,1.8,2.5,2025-06
EMP-02665,5.0,4.7,4.6,4.9,4.2,2025-06
EMP-02666,2.7,4.1,3.1,1.7,1.4,2025-06
EMP-02667,3.8,3.9,2.8,3.7,3.5,2025-06
EMP-02668,4.3,5.0,5.0,4.2,4.1,2025-06
EMP-02669,5.0,4.7,4.6,4.3,4.1,2025-06
EMP-02670,4.5,4.2,3.7,4.4,4.1,2025-06
EMP-02671,2.9,3.2,2.7,2.7,2.9,2025-06
EMP-02672,2.9,2.6,3.0,3.2,3.7,2025-06
EMP-02673,3.4,3.4,3.8,2.8,3.2,2025-06
EMP-02674,5.0,3.0,5.0,5.0,5.0,2025-06
EMP-02675,3.7,2.7,3.7,2.3,2.6,2025-06
EMP-02676,3.9,3.7,3.7,3.1,2.4,2025-06
EMP-02677,2.7,2.8,3.0,2.8,3.7,2025-06
EMP-02678,2.5,3.0,1.2,3.4,2.7,2025-06
EMP-02679,3.9,3.2,3.8,3.7,4.4,2025-06
EMP-02680,2.8,2.9,3.3,3.1,2.4,2025-06
EMP-02681,3.5,3.7,2.3,4.1,3.8,2025-06
EMP-02682,3.5,2.8,1.8,2.0,2.3,2025-06
EMP-02683,3.5,3.7,3.5,2.8,3.9,2025-06
EMP-02684,4.1,4.7,5.0,4.8,5.0,2025-06
EMP-02685,2.4,4.1,3.2,2.8,2.5,2025-06
EMP-02686,4.6,4.2,5.0,3.4,4.4,2025-06
EMP-02687,1.0,1.1,1.0,1.1,1.0,2025-06
EMP-02688,2.1,3.7,2.0,1.7,3.2,2025-06
EMP-02689,1.0,2.6,2.2,1.5,1.2,2025-06
EMP-02690,4.4,4.9,5.0,4.4,4.1,2025-06
EMP-02691,5.0,3.7,5.0,4.2,4.1,2025-06
EMP-02692,2.2,2.6,2.8,1.3,2.9,2025-06
EMP-02693,4.2,4.0,4.9,3.8,3.7,2025-06
EMP-02694,4.3,5.0,4.3,5.0,4.3,2025-06
EMP-02695,4.4,5.0,5.0,5.0,5.0,2025-06
EMP-02696,3.3,2.6,2.3,3.9,3.4,2025-06
EMP-02697,1.0,1.9,1.0,1.4,1.1,2025-06
EMP-02698,3.6,2.1,1.9,4.1,2.0,2025-06
EMP-02699,4.4,4.0,3.8,3.6,4.0,2025-06
EMP-02700,5.0,4.5,5.0,4.6,4.6,2025-06
EMP-02701,3.2,4.4,2.8,3.4,2.9,2025-06
EMP-02702,3.2,3.0,3.0,3.4,3.3,2025-06
EMP-02703,5.0,5.0,5.0,5.0,5.0,2025-06
EMP-02704,3.7,3.8,4.0,2.4,3.8,2025-06
EMP-02705,1.8,2.5,2.2,1.7,2.3,2025-06
EMP-02706,2.7,3.5,4.0,3.8,2.9,2025-06
EMP-02707,4.0,3.9,3.8,3.8,3.7,2025-06
EMP-02708,3.4,2.3,3.2,3.2,3.8,2025-06
EMP-02709,4.0,3.3,3.8,4.3,3.3,2025-06
EMP-02710,1.7,1.0,2.4,2.3,1.6,2025-06
EMP-02711,2.5,2.2,1.8,2.6,1.7,2025-06
EMP-02712,2.4,2.2,2.9,3.5,3.0,2025-06
EMP-02713,2.7,3.7,3.6,3.5,3.0,2025-06
EMP-02714,4.3,3.8,3.4,3.0,3.4,2025-06
EMP-02715,4.3,2.9,3.0,4.4,4.8,2025-06
EMP-02716,4.3,4.8,4.9,5.0,5.0,2025-06
EMP-02717,1.9,1.4,2.2,3.0,2.9,2025-06
EMP-02718,2.4,2.4,2.7,3.9,3.2,2025-06
EMP-02719,2.8,2.5,1.3,2.9,2.5,2025-06
EMP-02720,5.0,3.8,3.4,4.3,4.4,2025-06
EMP-02721,5.0,5.0,4.9,3.9,3.7,2025-06
EMP-02722,3.5,3.4,2.4,4.2,3.6,2025-06
EMP-02723,5.0,4.8,5.0,4.4,4.9,2025-06
EMP-02724,2.9,3.7,2.4,2.8,2.4,2025-06
EMP-02725,5.0,3.7,4.6,4.1,4.1,2025-06
EMP-02726,4.4,4.5,4.5,3.9,5.0,2025-06
EMP-02727,1.3,2.7,2.6,2.7,2.0,2025-06
EMP-02728,3.7,3.2,3.7,4.2,3.4,2025-06
EMP-02729,1.0,1.4,1.1,1.1,1.0,2025-06
EMP-02730,5.0,4.3,4.8,3.7,4.1,2025-06
EMP-02731,2.4,2.8,2.7,2.7,2.6,2025-06
EMP-02732,3.3,5.0,3.5,3.7,3.6,2025-06
EMP-02733,4.7,4.4,3.0,4.4,3.6,2025-06
EMP-02734,3.9,4.5,4.3,5.0,3.7,2025-06
EMP-02735,4.3,3.3,4.5,2.7,4.0,2025-06
EMP-02736,4.0,3.6,3.6,4.1,2.8,2025-06
EMP-02737,2.5,2.8,2.6,4.5,2.4,2025-06
EMP-02738,4.2,3.2,3.4,4.3,3.0,2025-06
EMP-02739,3.1,2.1,2.8,2.9,3.5,2025-06
EMP-02740,3.4,3.5,4.0,3.9,4.6,2025-06
EMP-02741,4.2,2.5,3.0,2.6,3.8,2025-06
EMP-02742,2.5,2.8,4.2,2.8,3.1,2025-06
EMP-02743,2.3,1.2,2.7,1.7,1.0,2025-06
EMP-02744,2.5,1.2,2.4,2.0,3.9,2025-06
EMP-02745,1.0,1.0,1.2,1.6,1.2,2025-06
EMP-02746,2.7,3.4,3.9,3.0,2.4,2025-06
EMP-02747,4.9,3.2,3.1,2.6,5.0,2025-06
EMP-02748,1.6,1.1,1.0,1.3,1.0,2025-06
EMP-02749,4.1,3.4,2.8,3.6,4.1,2025-06
EMP-02750,2.9,2.7,3.1,3.7,3.1,2025-06
EMP-02751,2.7,2.6,1.8,2.1,2.6,2025-06
EMP-02752,2.8,2.6,2.8,2.0,3.4,2025-06
EMP-02753,5.0,4.5,4.3,3.7,4.8,2025-06
EMP-02754,3.2,1.6,1.7,2.0,3.3,2025-06
EMP-02755,4.1,3.6,4.3,2.9,3.6,2025-06
EMP-02756,4.2,4.1,4.4,3.4,3.8,2025-06
EMP-02757,2.6,2.9,2.4,3.1,2.7,2025-06
EMP-02758,4.6,4.8,5.0,3.5,3.7,2025-06
EMP-02759,4.7,4.2,4.0,4.3,3.3,2025-06
EMP-02760,3.5,3.4,3.9,2.4,3.0,2025-06
EMP-02761,4.5,5.0,4.2,4.8,5.0,2025-06
EMP-02762,5.0,4.1,4.1,4.3,4.6,2025-06
EMP-02763,1.5,2.2,2.3,1.7,1.8,2025-06
EMP-02764,3.0,3.0,2.9,3.4,2.8,2025-06
EMP-02765,4.7,5.0,4.9,4.9,4.3,2025-06
EMP-02766,1.0,2.7,2.4,2.4,2.0,2025-06
EMP-02767,3.6,2.7,3.7,2.1,3.6,2025-06
EMP-02768,5.0,4.7,4.6,4.7,4.5,2025-06
EMP-02769,4.2,3.4,4.9,5.0,4.5,2025-06
EMP-02770,5.0,4.5,3.5,3.8,4.0,2025-06
EMP-02771,4.0,4.5,4.2,4.5,4.4,2025-06
EMP-02772,3.5,3.0,3.8,2.9,2.5,2025-06
EMP-02773,2.6,2.1,2.0,3.3,2.1,2025-06
EMP-02774,3.8,3.9,3.6,4.1,4.0,2025-06
EMP-02775,3.2,2.5,3.1,2.8,3.0,2025-06
EMP-02776,3.9,2.5,3.9,2.7,3.4,2025-06
EMP-02777,4.2,4.4,4.8,5.0,5.0,2025-06
EMP-02778,3.1,3.5,3.6,3.1,3.8,2025-06
EMP-02779,5.0,4.0,5.0,4.2,5.0,2025-06
EMP-02780,4.4,3.1,1.9,2.7,4.7,2025-06
EMP-02781,2.0,4.7,3.3,3.7,3.1,2025-06
EMP-02782,1.0,3.0,1.5,1.3,3.2,2025-06
EMP-02783,5.0,5.0,5.0,5.0,5.0,2025-06
EMP-02784,4.1,3.4,3.8,3.8,2.6,2025-06
EMP-02785,1.1,1.9,1.9,1.0,1.0,2025-06
EMP-02786,4.7,4.1,4.6,3.7,4.5,2025-06
EMP-02787,4.6,1.8,3.5,4.4,3.5,2025-06
EMP-02788,2.6,2.3,3.1,2.4,1.6,2025-06
EMP-02789,4.1,3.9,4.2,4.8,3.6,2025-06
EMP-02790,1.4,1.1,1.9,2.6,1.2,2025-06
EMP-02791,2.9,3.1,2.2,2.9,2.7,2025-06
EMP-02792,3.3,4.1,3.7,2.6,3.5,2025-06
EMP-02793,4.1,4.2,4.0,4.3,5.0,2025-06
EMP-02794,4.8,4.4,5.0,4.9,4.3,2025-06
EMP-02795,2.6,3.1,2.3,3.2,4.6,2025-06
EMP-02796,4.2,4.2,4.0,4.2,4.9,2025-06
EMP-02797,4.4,4.9,4.9,5.0,4.0,2025-06
EMP-02798,2.9,2.9,3.4,2.2,2.7,2025-06
EMP-02799,3.1,4.1,2.7,4.5,3.6,2025-06
EMP-02800,2.1,1.6,2.3,2.5,1.7,2025-06
EMP-02801,5.0,4.5,5.0,4.7,5.0,2025-06
EMP-02802,2.1,3.0,1.7,3.2,3.2,2025-06
EMP-02803,3.4,3.1,2.9,3.0,3.7,2025-06
EMP-02804,3.7,3.4,3.7,3.0,3.8,2025-06
EMP-02805,2.6,3.5,3.7,4.1,3.4,2025-06
EMP-02806,2.5,3.0,3.0,3.0,3.2,2025-06
EMP-02807,4.7,3.0,3.6,4.5,4.7,2025-06
EMP-02808,4.6,5.0,5.0,4.6,3.6,2025-06
EMP-02809,5.0,4.4,4.7,5.0,5.0,2025-06
EMP-02810,2.9,4.2,3.1,3.4,3.5,2025-06
EMP-02811,3.1,2.8,2.2,3.2,2.9,2025-06
EMP-02812,2.2,3.1,2.3,3.1,2.9,2025-06
EMP-02813,3.9,5.0,5.0,5.0,5.0,2025-06
EMP-02814,3.2,3.3,4.2,3.5,3.2,2025-06
EMP-02815,4.7,3.8,4.3,3.2,5.0,2025-06
EMP-02816,4.4,4.4,5.0,4.5,3.1,2025-06
EMP-02817,5.0,4.1,5.0,3.6,5.0,2025-06
EMP-02818,2.7,2.4,3.2,2.5,3.2,2025-06
EMP-02819,3.0,2.8,2.2,2.0,2.6,2025-06
EMP-02820,4.6,4.9,5.0,5.0,5.0,2025-06
EMP-02821,3.8,3.8,4.6,4.1,3.8,2025-06
EMP-02822,3.2,3.5,4.1,4.9,4.5,2025-06
EMP-02823,4.5,4.3,4.4,4.0,5.0,2025-06
EMP-02824,3.7,5.0,3.6,3.2,3.7,2025-06
EMP-02825,5.0,5.0,4.2,3.4,4.5,2025-06
EMP-02826,2.8,3.1,4.5,2.9,4.4,2025-06
EMP-02827,3.9,4.0,4.5,3.8,4.8,2025-06
EMP-02828,3.4,4.3,3.7,4.8,3.0,2025-06
EMP-02829,3.4,2.5,2.8,3.7,3.4,2025-06
EMP-02830,3.4,2.9,2.6,3.3,3.7,2025-06
EMP-02831,2.4,2.8,3.0,2.8,3.0,2025-06
EMP-02832,3.9,3.1,3.7,4.1,4.5,2025-06
EMP-02833,3.0,3.7,1.6,3.8,2.0,2025-06
EMP-02834,4.3,3.4,3.2,3.4,2.5,2025-06
EMP-02835,3.4,3.7,3.4,3.5,4.4,2025-06
EMP-02836,4.0,3.7,4.3,3.3,3.1,2025-06
EMP-02837,4.1,4.6,3.3,2.6,3.6,2025-06
EMP-02838,2.9,2.8,1.8,3.6,2.2,2025-06
EMP-02839,4.4,4.4,2.4,2.7,3.6,2025-06
EMP-02840,2.2,1.7,2.9,1.7,2.1,2025-06
EMP-02841,4.4,3.2,3.1,4.2,3.2,2025-06
EMP-02842,4.0,3.1,1.9,2.2,1.8,2025-06
EMP-02843,2.5,4.7,2.5,4.3,3.4,2025-06
EMP-02844,3.5,2.6,2.8,1.8,3.0,2025-06
EMP-02845,1.9,2.3,1.7,1.9,1.3,2025-06
EMP-02846,5.0,5.0,5.0,4.7,4.7,2025-06
EMP-02847,2.8,2.7,4.8,2.3,3.2,2025-06
EMP-02848,4.2,4.7,4.0,4.0,5.0,2025-06
EMP-02849,2.3,2.9,2.7,3.0,3.2,2025-06
EMP-02850,5.0,4.3,5.0,4.3,5.0,2025-06
EMP-02851,2.7,2.5,2.1,2.6,2.3,2025-06
EMP-02852,2.8,3.6,2.4,3.2,4.2,2025-06
EMP-02853,1.8,2.6,2.7,1.4,1.7,2025-06
EMP-02854,3.8,5.0,4.6,5.0,5.0,2025-06
EMP-02855,3.9,2.8,2.6,3.4,3.4,2025-06
EMP-02856,4.1,5.0,3.6,3.0,5.0,2025-06
EMP-02857,4.1,3.9,4.7,4.2,3.4,2025-06
EMP-02858,3.4,4.2,4.2,3.5,2.7,2025-06
EMP-02859,4.5,4.2,3.2,3.6,3.4,2025-06
EMP-02860,4.4,5.0,3.6,4.4,4.2,2025-06
EMP-02861,4.2,3.5,4.5,4.8,4.2,2025-06
EMP-02862,3.7,3.4,4.7,3.7,2.7,2025-06
EMP-02863,3.2,3.6,5.0,4.7,4.1,2025-06
EMP-02864,4.6,4.7,4.2,5.0,5.0,2025-06
EMP-02865,2.8,3.2,3.8,3.1,3.5,2025-06
EMP-02866,1.9,1.6,1.7,1.2,2.1,2025-06
EMP-02867,3.2,1.5,1.2,2.5,2.9,2025-06
EMP-02868,2.6,2.3,2.0,3.1,2.8,2025-06
EMP-02869,2.5,2.4,2.1,2.6,3.3,2025-06
EMP-02870,2.8,3.1,2.9,3.8,1.7,2025-06
EMP-02871,3.3,2.5,2.6,4.0,2.5,2025-06
EMP-02872,3.6,3.3,4.2,2.9,3.6,2025-06
EMP-02873,4.5,3.1,3.9,3.3,3.7,2025-06
EMP-02874,2.6,3.1,3.3,3.1,2.1,2025-06
EMP-02875,4.5,4.0,3.9,3.4,4.6,2025-06
EMP-02876,3.5,4.5,4.1,3.8,3.1,2025-06
EMP-02877,5.0,4.8,4.2,4.2,4.6,2025-06
EMP-02878,3.7,4.5,4.6,4.2,4.2,2025-06
EMP-02879,3.1,3.8,3.0,2.5,3.4,2025-06
EMP-02880,5.0,3.9,4.5,5.0,4.3,2025-06
EMP-02881,3.1,3.5,3.6,3.3,4.3,2025-06
EMP-02882,4.6,4.4,3.1,4.5,5.0,2025-06
EMP-02883,2.8,4.1,4.7,3.1,4.9,2025-06
EMP-02884,2.6,2.5,3.3,3.1,4.4,2025-06
EMP-02885,3.4,3.9,4.2,2.7,4.1,2025-06
EMP-02886,4.7,3.3,4.0,4.0,3.7,2025-06
EMP-02887,2.7,2.7,2.1,2.1,2.2,2025-06
EMP-02888,1.6,1.4,1.3,1.4,1.2,2025-06
EMP-02889,3.5,1.0,1.9,3.0,3.4,2025-06
EMP-02890,2.9,3.9,4.3,3.2,2.5,2025-06
EMP-02891,2.6,4.8,4.6,3.7,5.0,2025-06
EMP-02892,5.0,3.8,4.2,4.2,3.7,2025-06
EMP-02893,3.5,2.2,2.9,1.9,2.8,2025-06
EMP-02894,2.5,2.5,2.2,3.6,3.3,2025-06
EMP-02895,3.2,3.8,4.0,3.1,3.4,2025-06
EMP-02896,3.1,2.3,3.7,1.6,2.2,2025-06
EMP-02897,1.4,1.5,2.3,1.3,1.0,2025-06
EMP-02898,2.1,1.8,1.9,2.3,1.1,2025-06
EMP-02899,5.0,4.8,4.8,4.1,3.3,2025-06
EMP-02900,4.3,4.2,5.0,3.8,5.0,2025-06
EMP-02901,4.4,4.0,4.2,4.0,4.0,2025-06
EMP-02902,2.6,4.0,4.5,3.8,2.8,2025-06
EMP-02903,3.0,1.5,2.8,2.2,2.6,2025-06
EMP-02904,3.5,3.1,5.0,3.5,2.8,2025-06
EMP-02905,3.6,4.6,4.1,4.6,3.5,2025-06
EMP-02906,3.2,4.5,2.7,5.0,4.8,2025-06
EMP-02907,3.8,4.3,4.0,2.4,4.4,2025-06
EMP-02908,4.6,4.7,4.3,3.7,4.6,2025-06
EMP-02909,5.0,5.0,5.0,5.0,4.7,2025-06
EMP-02910,2.3,2.9,4.1,3.2,3.1,2025-06
EMP-02911,4.5,5.0,4.7,4.1,5.0,2025-06
EMP-02912,1.3,1.3,1.1,1.1,1.8,2025-06
EMP-02913,2.2,2.1,2.3,3.7,3.4,2025-06
EMP-02914,3.3,2.8,4.9,3.4,3.0,2025-06
EMP-02915,3.3,3.5,3.6,4.0,3.7,2025-06
EMP-02916,3.5,2.8,3.4,4.3,3.5,2025-06
EMP-02917,2.7,2.6,4.1,3.1,2.7,2025-06
EMP-02918,5.0,4.3,5.0,5.0,5.0,2025-06
EMP-02919,3.1,3.1,1.5,3.2,3.7,2025-06
EMP-02920,1.7,1.9,2.2,2.3,2.5,2025-06
EMP-02921,5.0,5.0,4.5,4.7,5.0,2025-06
EMP-02922,4.3,4.6,3.2,4.9,4.1,2025-06
EMP-02923,4.5,5.0,4.1,4.4,4.2,2025-06
EMP-02924,3.5,3.3,2.0,3.0,4.4,2025-06
EMP-02925,2.0,2.1,2.4,2.8,1.7,2025-06
EMP-02926,3.5,3.1,3.5,1.8,4.0,2025-06
EMP-02927,2.1,1.3,1.6,2.9,1.7,2025-06
EMP-02928,2.9,3.3,2.5,3.5,3.1,2025-06
EMP-02929,4.9,3.5,4.8,4.0,4.6,2025-06
EMP-02930,4.0,3.7,4.1,4.4,4.8,2025-06
EMP-02931,3.3,3.4,4.0,4.1,2.9,2025-06
EMP-02932,4.8,3.5,4.0,4.2,4.0,2025-06
EMP-02933,2.4,2.9,3.5,2.6,2.5,2025-06
EMP-02934,4.4,4.8,4.7,3.7,4.4,2025-06
EMP-02935,2.7,3.5,4.1,3.6,3.7,2025-06
EMP-02936,1.5,3.5,2.2,3.1,3.7,2025-06
EMP-02937,3.9,4.1,4.7,4.0,3.2,2025-06
EMP-02938,4.5,4.4,4.3,5.0,3.5,2025-06
EMP-02939,4.2,2.4,3.0,3.0,3.4,2025-06
EMP-02940,3.2,1.7,2.6,2.0,1.5,2025-06
EMP-02941,2.6,4.5,3.6,3.8,3.1,2025-06
EMP-02942,4.7,4.7,4.4,3.8,3.5,2025-06
EMP-02943,2.0,3.7,1.6,2.0,2.7,2025-06
EMP-02944,3.0,3.6,3.9,2.2,2.4,2025-06
EMP-02945,3.6,4.7,4.2,4.3,4.0,2025-06
EMP-02946,5.0,4.2,4.1,3.3,3.6,2025-06
EMP-02947,4.6,5.0,5.0,4.3,4.8,2025-06
EMP-02948,4.0,3.6,3.1,3.6,4.3,2025-06
EMP-02949,2.4,2.4,2.4,1.9,1.0,2025-06
EMP-02950,4.9,5.0,5.0,5.0,5.0,2025-06
EMP-02951,3.7,4.8,4.1,4.0,3.0,2025-06
EMP-02952,2.9,1.5,1.9,2.6,1.6,2025-06
EMP-02953,2.1,1.3,3.0,1.9,2.8,2025-06
EMP-02954,2.6,2.1,2.6,3.2,3.2,2025-06
EMP-02955,4.1,4.5,4.9,4.2,3.8,2025-06
EMP-02956,1.4,1.0,1.3,1.3,1.5,2025-06
EMP-02957,2.9,3.7,4.4,1.8,2.7,2025-06
EMP-02958,4.7,3.4,4.9,3.4,4.9,2025-06
EMP-02959,1.1,1.8,1.2,1.0,1.5,2025-06
EMP-02960,4.1,3.5,3.6,2.9,3.5,2025-06
EMP-02961,4.5,5.0,4.1,2.4,5.0,2025-06
EMP-02962,2.1,1.7,3.2,1.9,2.7,2025-06
EMP-02963,2.0,2.8,2.1,2.6,1.7,2025-06
EMP-02964,2.6,2.0,2.9,2.9,3.3,2025-06
EMP-02965,1.6,1.0,1.3,1.0,2.0,2025-06
EMP-02966,3.0,3.7,3.0,3.0,2.9,2025-06
EMP-02967,3.4,4.1,3.1,3.9,3.8,2025-06
EMP-02968,1.0,1.8,3.3,3.1,2.3,2025-06
EMP-02969,3.9,3.9,4.6,5.0,4.6,2025-06
EMP-02970,2.5,2.6,3.3,4.0,4.0,2025-06
EMP-02971,2.8,2.5,3.1,3.3,4.2,2025-06
EMP-02972,3.2,2.5,3.5,3.0,1.9,2025-06
EMP-02973,5.0,3.6,4.1,4.1,3.8,2025-06
EMP-02974,4.7,3.7,5.0,4.5,5.0,2025-06
EMP-02975,3.2,2.9,2.4,2.2,2.6,2025-06
EMP-02976,3.6,4.1,4.3,5.0,4.3,2025-06
EMP-02977,3.5,4.1,3.8,4.4,3.6,2025-06
EMP-02978,5.0,3.3,4.8,4.3,4.2,2025-06
EMP-02979,4.4,4.6,5.0,5.0,4.9,2025-06
EMP-02980,1.5,2.5,2.1,2.4,3.1,2025-06
EMP-02981,3.1,3.5,3.6,2.1,3.2,2025-06
EMP-02982,2.4,2.3,3.4,3.2,1.9,2025-06
EMP-02983,4.5,3.1,3.9,4.5,5.0,2025-06
EMP-02984,4.1,3.0,2.7,3.4,2.4,2025-06
EMP-02985,3.0,2.5,1.5,4.1,4.3,2025-06
EMP-02986,5.0,3.9,5.0,4.6,3.6,2025-06
EMP-02987,5.0,4.8,3.9,4.8,5.0,2025-06
EMP-02988,4.7,2.6,3.1,3.2,2.3,2025-06
EMP-02989,3.6,2.2,1.2,1.9,3.2,2025-06
EMP-02990,4.8,5.0,5.0,4.9,4.4,2025-06
EMP-02991,4.4,3.5,4.6,4.4,3.1,2025-06
EMP-02992,4.9,4.1,4.0,3.4,3.8,2025-06
EMP-02993,3.9,3.3,4.1,3.2,4.4,2025-06
EMP-02994,2.7,2.5,2.6,3.0,3.4,2025-06
EMP-02995,2.7,2.8,2.5,2.2,2.9,2025-06
EMP-02996,4.1,3.9,3.0,4.0,3.8,2025-06
EMP-02997,2.3,2.2,3.5,2.9,3.3,2025-06
EMP-02998,4.3,2.7,3.2,4.2,3.8,2025-06
EMP-02999,4.2,4.1,4.9,3.9,3.4,2025-06
EMP-03000,2.2,2.5,1.7,2.3,2.3,2025-06
EMP-03001,4.6,4.6,5.0,4.8,5.0,2025-06
EMP-03002,3.3,4.5,4.7,3.9,4.2,2025-06
EMP-03003,4.0,5.0,2.9,3.5,4.6,2025-06
EMP-03004,3.9,3.0,3.6,4.7,3.5,2025-06
EMP-03005,1.0,1.8,1.7,2.1,1.4,2025-06
EMP-03006,4.7,3.4,5.0,3.8,2.9,2025-06
EMP-03007,1.0,1.0,1.9,1.5,1.9,2025-06
EMP-03008,2.6,2.6,2.8,4.3,4.0,2025-06
EMP-03009,4.3,4.3,4.0,3.8,3.1,2025-06
EMP-03010,3.9,3.5,2.9,3.9,4.3,2025-06
EMP-03011,4.1,4.1,4.5,3.4,4.3,2025-06
EMP-03012,1.6,1.1,1.8,3.1,2.8,2025-06
EMP-03013,3.0,2.9,3.0,3.0,4.2,2025-06
EMP-03014,4.0,3.0,3.5,4.9,4.4,2025-06
EMP-03015,3.2,3.0,3.2,4.3,4.0,2025-06
EMP-03016,2.8,1.6,2.8,1.0,2.9,2025-06
EMP-03017,4.8,4.3,4.7,5.0,4.3,2025-06
EMP-03018,5.0,4.1,4.8,4.9,5.0,2025-06
EMP-03019,3.8,3.2,2.6,4.2,3.4,2025-06
EMP-03020,2.5,2.6,2.4,2.3,1.6,2025-06
EMP-03021,3.4,3.6,3.2,3.4,3.7,2025-06
EMP-03022,4.0,3.7,3.9,3.5,3.8,2025-06
EMP-03023,3.4,3.5,2.1,3.6,3.5,2025-06
EMP-03024,5.0,4.0,4.8,4.1,4.7,2025-06
EMP-03025,3.6,3.5,3.4,3.3,3.1,2025-06
EMP-03026,3.9,5.0,4.9,5.0,5.0,2025-06
EMP-03027,3.7,3.5,3.6,3.4,3.7,2025-06
EMP-03028,3.6,4.0,4.3,3.5,3.8,2025-06
EMP-03029,4.5,4.3,3.8,4.9,4.9,2025-06
EMP-03030,5.0,5.0,5.0,4.3,5.0,2025-06
EMP-03031,4.5,5.0,4.8,3.1,4.2,2025-06
EMP-03032,2.9,3.4,2.8,2.1,2.2,2025-06
EMP-03033,3.4,2.2,3.2,2.5,2.6,2025-06
EMP-03034,1.9,2.5,2.1,3.4,3.7,2025-06
EMP-03035,2.0,1.2,1.6,1.0,1.1,2025-06
EMP-03036,4.4,2.9,3.0,3.4,3.6,2025-06
EMP-03037,3.1,1.9,3.0,3.1,3.2,2025-06
EMP-03038,2.7,3.1,3.1,3.8,3.4,2025-06
EMP-03039,3.9,4.9,4.3,4.8,3.9,2025-06
EMP-03040,2.6,3.9,3.5,3.2,3.8,2025-06
EMP-03041,4.4,5.0,4.5,5.0,5.0,2025-06
EMP-03042,2.8,3.8,2.6,3.5,1.9,2025-06
EMP-03043,2.2,2.6,2.9,1.5,1.0,2025-06
EMP-03044,1.3,2.2,2.1,2.1,2.0,2025-06
EMP-03045,3.8,4.2,3.8,3.4,3.4,2025-06
EMP-03046,4.5,4.0,3.9,4.0,4.6,2025-06
EMP-03047,2.7,2.1,2.6,3.3,2.7,2025-06
EMP-03048,1.9,1.8,1.8,1.7,2.7,2025-06
EMP-03049,3.4,4.5,5.0,5.0,5.0,2025-06
EMP-03050,2.8,2.6,1.8,2.5,1.5,2025-06
